MccMnc,Mcc,Mnc,CountryCode,IsoCode2,Network,CountryName,ISO
"73018","730","18","152","CL","Empresas Bunker S.A.","Chile","152"
"73017","730","17","152","CL","COMPATEL Chile Limitada","Chile","152"
"73017","730","17","152","CL","COMPATEL Chile Limitada","Chile","152"
"73017","730","17","152","CL","COMPATEL Chile Limitada","Chile","152"
"73017","730","17","152","CL","COMPATEL Chile Limitada","Chile","152"
"73016","730","16","152","CL","Nomade Telecomunicaciones S.A.","Chile","152"
"73016","730","16","152","CL","Nomade Telecomunicaciones S.A.","Chile","152"
"73016","730","16","152","CL","Nomade Telecomunicaciones S.A.","Chile","152"
"73016","730","16","152","CL","Nomade Telecomunicaciones S.A.","Chile","152"
"73016","730","16","152","CL","Nomade Telecomunicaciones S.A.","Chile","152"
"73016","730","16","152","CL","Nomade Telecomunicaciones S.A.","Chile","152"
"73016","730","16","152","CL","Nomade Telecomunicaciones S.A.","Chile","152"
"73016","730","16","152","CL","Nomade Telecomunicaciones S.A.","Chile","152"
"73016","730","16","152","CL","Nomade Telecomunicaciones S.A.","Chile","152"
"73016","730","16","152","CL","Nomade Telecomunicaciones S.A.","Chile","152"
"73016","730","16","152","CL","Nomade Telecomunicaciones S.A.","Chile","152"
"73016","730","16","152","CL","Nomade Telecomunicaciones S.A.","Chile","152"
"73015","730","15","152","CL","Cibeles Telecom S.A.","Chile","152"
"73015","730","15","152","CL","Cibeles Telecom S.A.","Chile","152"
"73015","730","15","152","CL","Cibeles Telecom S.A.","Chile","152"
"73015","730","15","152","CL","Cibeles Telecom S.A.","Chile","152"
"73014","730","14","152","CL","Netline Telefónica Móvil Ltda","Chile","152"
"73014","730","14","152","CL","Netline Telefónica Móvil Ltda","Chile","152"
"73014","730","14","152","CL","Netline Telefónica Móvil Ltda","Chile","152"
"73014","730","14","152","CL","Netline Telefónica Móvil Ltda","Chile","152"
"73013","730","13","152","CL","Tribe Mobile Chile SPA","Chile","152"
"73013","730","13","152","CL","Tribe Mobile Chile SPA","Chile","152"
"73013","730","13","152","CL","Tribe Mobile Chile SPA","Chile","152"
"73013","730","13","152","CL","Tribe Mobile Chile SPA","Chile","152"
"73012","730","12","152","CL","Telestar Móvil S.A.","Chile","152"
"73012","730","12","152","CL","Telestar Móvil S.A.","Chile","152"
"73012","730","12","152","CL","Telestar Móvil S.A.","Chile","152"
"73012","730","12","152","CL","Telestar Móvil S.A.","Chile","152"
"73011","730","11","152","CL","Celupago S.A.","Chile","152"
"73011","730","11","152","CL","Celupago S.A.","Chile","152"
"73011","730","11","152","CL","Celupago S.A.","Chile","152"
"73011","730","11","152","CL","Celupago S.A.","Chile","152"
"73010","730","10","152","CL","Entel Telefonía Móvil S.A.","Chile","152"
"73010","730","10","152","CL","Entel Telefonía Móvil S.A.","Chile","152"
"73010","730","10","152","CL","Entel Telefonía Móvil S.A.","Chile","152"
"73010","730","10","152","CL","Entel Telefonía Móvil S.A.","Chile","152"
"73009","730","9","152","CL","Novator Partners","Chile","152"
"73009","730","9","152","CL","Novator Partners","Chile","152"
"73009","730","9","152","CL","Novator Partners","Chile","152"
"73009","730","9","152","CL","Novator Partners","Chile","152"
"73008","730","8","152","CL","VTR S.A.","Chile","152"
"73008","730","8","152","CL","VTR S.A.","Chile","152"
"73008","730","8","152","CL","VTR S.A.","Chile","152"
"73008","730","8","152","CL","VTR S.A.","Chile","152"
"73007","730","7","152","CL","Telefónica Móvil de Chile","Chile","152"
"73007","730","7","152","CL","Telefónica Móvil de Chile","Chile","152"
"73007","730","7","152","CL","Telefónica Móvil de Chile","Chile","152"
"73007","730","7","152","CL","Telefónica Móvil de Chile","Chile","152"
"73006","730","6","152","CL","Blue Two Chile S.A.","Chile","152"
"73006","730","6","152","CL","Blue Two Chile S.A.","Chile","152"
"73006","730","6","152","CL","Blue Two Chile S.A.","Chile","152"
"73006","730","6","152","CL","Blue Two Chile S.A.","Chile","152"
"73005","730","5","152","CL","Multikom S.A.","Chile","152"
"73005","730","5","152","CL","Multikom S.A.","Chile","152"
"73005","730","5","152","CL","Multikom S.A.","Chile","152"
"73005","730","5","152","CL","Multikom S.A.","Chile","152"
"73004","730","4","152","CL","Novator Partners","Chile","152"
"73004","730","4","152","CL","Novator Partners","Chile","152"
"73004","730","4","152","CL","Novator Partners","Chile","152"
"73004","730","4","152","CL","Novator Partners","Chile","152"
"73003","730","3","152","CL","Claro Chile S.A.","Chile","152"
"73003","730","3","152","CL","Claro Chile S.A.","Chile","152"
"73003","730","3","152","CL","Claro Chile S.A.","Chile","152"
"73003","730","3","152","CL","Claro Chile S.A.","Chile","152"
"73002","730","2","152","CL","Telefónica Móvil de Chile","Chile","152"
"73002","730","2","152","CL","Telefónica Móvil de Chile","Chile","152"
"73002","730","2","152","CL","Telefónica Móvil de Chile","Chile","152"
"73002","730","2","152","CL","Telefónica Móvil de Chile","Chile","152"
"73001","730","1","152","CL","Entel Telefonía Móvil S.A.","Chile","152"
"73001","730","1","152","CL","Entel Telefonía Móvil S.A.","Chile","152"
"73001","730","1","152","CL","Entel Telefonía Móvil S.A.","Chile","152"
"73001","730","1","152","CL","Entel Telefonía Móvil S.A.","Chile","152"
"73000","730","0","56","CL","TESAM SA","Chile","152"
"73000","730","0","56","CL","TESAM SA","Chile","152"
"73000","730","0","56","CL","TESAM SA","Chile","152"
"73000","730","0","56","CL","TESAM SA","Chile","152"
"72499","724","99","76","BR","","Brazil","76"
"72499","724","99","76","BR","","Brazil","76"
"72499","724","99","76","BR","","Brazil","76"
"72499","724","99","76","BR","","Brazil","76"
"72499","724","99","76","BR","","Brazil","76"
"72499","724","99","76","BR","","Brazil","76"
"72499","724","99","76","BR","","Brazil","76"
"72499","724","99","76","BR","","Brazil","76"
"72499","724","99","76","BR","","Brazil","76"
"72499","724","99","76","BR","","Brazil","76"
"72499","724","99","76","BR","","Brazil","76"
"72499","724","99","76","BR","","Brazil","76"
"72454","724","54","76","BR","PORTO SEGURO TELECOMUNICAÇÔES","Brazil","76"
"72454","724","54","76","BR","PORTO SEGURO TELECOMUNICAÇÔES","Brazil","76"
"72454","724","54","76","BR","PORTO SEGURO TELECOMUNICAÇÔES","Brazil","76"
"72454","724","54","76","BR","PORTO SEGURO TELECOMUNICAÇÔES","Brazil","76"
"72439","724","39","76","BR","NII Holdings, Inc.","Brazil","76"
"72439","724","39","76","BR","NII Holdings, Inc.","Brazil","76"
"72439","724","39","76","BR","NII Holdings, Inc.","Brazil","76"
"72439","724","39","76","BR","NII Holdings, Inc.","Brazil","76"
"72438","724","38","76","BR","Claro","Brazil","76"
"72438","724","38","76","BR","Claro","Brazil","76"
"72438","724","38","76","BR","Claro","Brazil","76"
"72438","724","38","76","BR","Claro","Brazil","76"
"72437","724","37","76","BR","Unicel","Brazil","76"
"72437","724","37","76","BR","Unicel","Brazil","76"
"72437","724","37","76","BR","Unicel","Brazil","76"
"72437","724","37","76","BR","Unicel","Brazil","76"
"72436","724","36","76","BR","Options Telecomunicações","Brazil","76"
"72436","724","36","76","BR","Options Telecomunicações","Brazil","76"
"72436","724","36","76","BR","Options Telecomunicações","Brazil","76"
"72436","724","36","76","BR","Options Telecomunicações","Brazil","76"
"72436","724","36","76","BR","Options Telecomunicações","Brazil","76"
"72436","724","36","76","BR","Options Telecomunicações","Brazil","76"
"72436","724","36","76","BR","Options Telecomunicações","Brazil","76"
"72436","724","36","76","BR","Options Telecomunicações","Brazil","76"
"72436","724","36","76","BR","Options Telecomunicações","Brazil","76"
"72436","724","36","76","BR","Options Telecomunicações","Brazil","76"
"72436","724","36","76","BR","Options Telecomunicações","Brazil","76"
"72436","724","36","76","BR","Options Telecomunicações","Brazil","76"
"72435","724","35","76","BR","Telcom Telecomunicações","Brazil","76"
"72435","724","35","76","BR","Telcom Telecomunicações","Brazil","76"
"72435","724","35","76","BR","Telcom Telecomunicações","Brazil","76"
"72435","724","35","76","BR","Telcom Telecomunicações","Brazil","76"
"72435","724","35","76","BR","Telcom Telecomunicações","Brazil","76"
"72435","724","35","76","BR","Telcom Telecomunicações","Brazil","76"
"72435","724","35","76","BR","Telcom Telecomunicações","Brazil","76"
"72435","724","35","76","BR","Telcom Telecomunicações","Brazil","76"
"72435","724","35","76","BR","Telcom Telecomunicações","Brazil","76"
"72435","724","35","76","BR","Telcom Telecomunicações","Brazil","76"
"72435","724","35","76","BR","Telcom Telecomunicações","Brazil","76"
"72435","724","35","76","BR","Telcom Telecomunicações","Brazil","76"
"72434","724","34","76","BR","Algar Telecom S.A.","Brazil","76"
"72434","724","34","76","BR","Algar Telecom S.A.","Brazil","76"
"72434","724","34","76","BR","Algar Telecom S.A.","Brazil","76"
"72434","724","34","76","BR","Algar Telecom S.A.","Brazil","76"
"72433","724","33","76","BR","Algar Telecom S.A.","Brazil","76"
"72433","724","33","76","BR","Algar Telecom S.A.","Brazil","76"
"72433","724","33","76","BR","Algar Telecom S.A.","Brazil","76"
"72433","724","33","76","BR","Algar Telecom S.A.","Brazil","76"
"72432","724","32","76","BR","Algar Telecom S.A.","Brazil","76"
"72432","724","32","76","BR","Algar Telecom S.A.","Brazil","76"
"72432","724","32","76","BR","Algar Telecom S.A.","Brazil","76"
"72432","724","32","76","BR","Algar Telecom S.A.","Brazil","76"
"72431","724","31","76","BR","TNL PCS Oi","Brazil","76"
"72431","724","31","76","BR","TNL PCS Oi","Brazil","76"
"72431","724","31","76","BR","TNL PCS Oi","Brazil","76"
"72431","724","31","76","BR","TNL PCS Oi","Brazil","76"
"72430","724","30","76","BR","TNL PCS Oi","Brazil","76"
"72430","724","30","76","BR","TNL PCS Oi","Brazil","76"
"72430","724","30","76","BR","TNL PCS Oi","Brazil","76"
"72430","724","30","76","BR","TNL PCS Oi","Brazil","76"
"72428","724","28","76","BR","","Brazil","76"
"72428","724","28","76","BR","","Brazil","76"
"72428","724","28","76","BR","","Brazil","76"
"72428","724","28","76","BR","","Brazil","76"
"72428","724","28","76","BR","","Brazil","76"
"72428","724","28","76","BR","","Brazil","76"
"72428","724","28","76","BR","","Brazil","76"
"72428","724","28","76","BR","","Brazil","76"
"72428","724","28","76","BR","","Brazil","76"
"72428","724","28","76","BR","","Brazil","76"
"72428","724","28","76","BR","","Brazil","76"
"72428","724","28","76","BR","","Brazil","76"
"72426","724","26","55","BR","AmericaNet","Brazil","76"
"72426","724","26","55","BR","AmericaNet","Brazil","76"
"72426","724","26","55","BR","AmericaNet","Brazil","76"
"72426","724","26","55","BR","AmericaNet","Brazil","76"
"72424","724","24","76","BR","Amazonia Celular","Brazil","76"
"72424","724","24","76","BR","Amazonia Celular","Brazil","76"
"72424","724","24","76","BR","Amazonia Celular","Brazil","76"
"72424","724","24","76","BR","Amazonia Celular","Brazil","76"
"72423","724","23","76","BR","Telefônica Brasil S.A.","Brazil","76"
"72423","724","23","76","BR","Telefônica Brasil S.A.","Brazil","76"
"72423","724","23","76","BR","Telefônica Brasil S.A.","Brazil","76"
"72423","724","23","76","BR","Telefônica Brasil S.A.","Brazil","76"
"72419","724","19","55","BR","Vivo S.A./Telemig ","Brazil","76"
"72419","724","19","55","BR","Vivo S.A./Telemig ","Brazil","76"
"72419","724","19","55","BR","Vivo S.A./Telemig ","Brazil","76"
"72419","724","19","55","BR","Vivo S.A./Telemig ","Brazil","76"
"72418","724","18","76","BR","Datora (Vodafone)","Brazil","76"
"72418","724","18","76","BR","Datora (Vodafone)","Brazil","76"
"72418","724","18","76","BR","Datora (Vodafone)","Brazil","76"
"72418","724","18","76","BR","Datora (Vodafone)","Brazil","76"
"72418","724","18","76","BR","Datora (Vodafone)","Brazil","76"
"72418","724","18","76","BR","Datora (Vodafone)","Brazil","76"
"72418","724","18","76","BR","Datora (Vodafone)","Brazil","76"
"72418","724","18","76","BR","Datora (Vodafone)","Brazil","76"
"72418","724","18","76","BR","Datora (Vodafone)","Brazil","76"
"72418","724","18","76","BR","Datora (Vodafone)","Brazil","76"
"72418","724","18","76","BR","Datora (Vodafone)","Brazil","76"
"72418","724","18","76","BR","Datora (Vodafone)","Brazil","76"
"72417","724","17","76","BR","Correios Celular","Brazil","76"
"72417","724","17","76","BR","Correios Celular","Brazil","76"
"72417","724","17","76","BR","Correios Celular","Brazil","76"
"72417","724","17","76","BR","Correios Celular","Brazil","76"
"72417","724","17","76","BR","Correios Celular","Brazil","76"
"72417","724","17","76","BR","Correios Celular","Brazil","76"
"72417","724","17","76","BR","Correios Celular","Brazil","76"
"72417","724","17","76","BR","Correios Celular","Brazil","76"
"72417","724","17","76","BR","Correios Celular","Brazil","76"
"72417","724","17","76","BR","Correios Celular","Brazil","76"
"72417","724","17","76","BR","Correios Celular","Brazil","76"
"72417","724","17","76","BR","Correios Celular","Brazil","76"
"72416","724","16","76","BR","Brasil Telecom GSM","Brazil","76"
"72416","724","16","76","BR","Brasil Telecom GSM","Brazil","76"
"72416","724","16","76","BR","Brasil Telecom GSM","Brazil","76"
"72416","724","16","76","BR","Brasil Telecom GSM","Brazil","76"
"72415","724","15","76","BR","Sercomtel Celular","Brazil","76"
"72415","724","15","76","BR","Sercomtel Celular","Brazil","76"
"72415","724","15","76","BR","Sercomtel Celular","Brazil","76"
"72415","724","15","76","BR","Sercomtel Celular","Brazil","76"
"72412","724","12","55","BR","Claro/Albra/America Movil","Brazil","76"
"72412","724","12","55","BR","Claro/Albra/America Movil","Brazil","76"
"72412","724","12","55","BR","Claro/Albra/America Movil","Brazil","76"
"72412","724","12","55","BR","Claro/Albra/America Movil","Brazil","76"
"72411","724","11","76","BR","Telefônica Brasil S.A.","Brazil","76"
"72411","724","11","76","BR","Telefônica Brasil S.A.","Brazil","76"
"72411","724","11","76","BR","Telefônica Brasil S.A.","Brazil","76"
"72411","724","11","76","BR","Telefônica Brasil S.A.","Brazil","76"
"72410","724","10","76","BR","Telefônica Brasil S.A.","Brazil","76"
"72410","724","10","76","BR","Telefônica Brasil S.A.","Brazil","76"
"72410","724","10","76","BR","Telefônica Brasil S.A.","Brazil","76"
"72410","724","10","76","BR","Telefônica Brasil S.A.","Brazil","76"
"72408","724","8","55","BR","TIM","Brazil","76"
"72408","724","8","55","BR","TIM","Brazil","76"
"72408","724","8","55","BR","TIM","Brazil","76"
"72408","724","8","55","BR","TIM","Brazil","76"
"72407","724","7","55","BR","CTBC/Triangulo ","Brazil","76"
"72407","724","7","55","BR","CTBC/Triangulo ","Brazil","76"
"72407","724","7","55","BR","CTBC/Triangulo ","Brazil","76"
"72407","724","7","55","BR","CTBC/Triangulo ","Brazil","76"
"72406","724","6","76","BR","Telefônica Brasil S.A.","Brazil","76"
"72406","724","6","76","BR","Telefônica Brasil S.A.","Brazil","76"
"72406","724","6","76","BR","Telefônica Brasil S.A.","Brazil","76"
"72406","724","6","76","BR","Telefônica Brasil S.A.","Brazil","76"
"72405","724","5","76","BR","Claro","Brazil","76"
"72405","724","5","76","BR","Claro","Brazil","76"
"72405","724","5","76","BR","Claro","Brazil","76"
"72405","724","5","76","BR","Claro","Brazil","76"
"72404","724","4","76","BR","Telecom Italia Mobile","Brazil","76"
"72404","724","4","76","BR","Telecom Italia Mobile","Brazil","76"
"72404","724","4","76","BR","Telecom Italia Mobile","Brazil","76"
"72404","724","4","76","BR","Telecom Italia Mobile","Brazil","76"
"72403","724","3","76","BR","Telecom Italia Mobile","Brazil","76"
"72403","724","3","76","BR","Telecom Italia Mobile","Brazil","76"
"72403","724","3","76","BR","Telecom Italia Mobile","Brazil","76"
"72403","724","3","76","BR","Telecom Italia Mobile","Brazil","76"
"72402","724","2","76","BR","Telecom Italia Mobile","Brazil","76"
"72402","724","2","76","BR","Telecom Italia Mobile","Brazil","76"
"72402","724","2","76","BR","Telecom Italia Mobile","Brazil","76"
"72402","724","2","76","BR","Telecom Italia Mobile","Brazil","76"
"72401","724","1","76","BR","SISTEER DO BRASIL TELECOMUNICAÇÔES","Brazil","76"
"72401","724","1","76","BR","SISTEER DO BRASIL TELECOMUNICAÇÔES","Brazil","76"
